,PHI,TETA,PSI,X_ECI,Y_ECI,Z_ECI,latitude,longitude,Data,x,y,z,N1_X,N1_Y,N1_Z,N2_X,N2_Y,N2_Z,N3_X,N3_Y,N3_Z,N4_X,N4_Y,N4_Z,N5_X,N5_Y,N5_Z,N6_X,N6_Y,N6_Z,Terra_X,Terra_Y,Terra_Z,r,fim
365,-1.1599269960416881e-14,1.1082840714094506,1.83033020244722,,,,,,2022-05-10 19:01:00,,,,-0.25663006608211236,0.43125451968412976,0.8649627439576234,-0.9665097046500313,-0.11450777509245258,-0.22966706394406153,0.25663006608211236,-0.43125451968412976,-0.8649627439576234,0.9665097046500313,0.11450777509245258,0.22966706394406153,1.0380585238407217e-14,0.8949343599926124,-0.4461978163377911,-1.0380585238407217e-14,-0.8949343599926124,0.4461978163377911,4919.631446541137,1039.4009555379296,3902.0597993630013,,1
366,-1.1227100870706866e-14,1.108284071399235,1.8439146434383322,,,,,,2022-05-10 19:01:10,,,,-0.2697354778111342,0.42965925281696565,0.8617631336270808,-0.9629344588340367,-0.12035538119061613,-0.24139554720098375,0.2697354778111342,-0.42965925281696565,-0.8617631336270808,0.9629344588340367,0.12035538119061613,0.24139554720098375,1.0047518332247376e-14,0.8949343599880543,-0.4461978163469334,-1.0047518332247376e-14,-0.8949343599880543,0.4461978163469334,5049.775458531593,1341.2880050635995,3633.259298159364,,1
367,-1.153724177866452e-14,1.1082840713890207,1.8574990844294441,,,,,,2022-05-10 19:01:20,,,,-0.282791114119753,0.4279846991235724,0.8584044985267808,-0.9591815186787686,-0.1261807776051264,-0.25307948472378555,0.282791114119753,-0.4279846991235724,-0.8584044985267808,0.9591815186787686,0.1261807776051264,0.25307948472378555,1.0325074087163992e-14,0.8949343599834967,-0.4461978163560745,-1.0325074087163992e-14,-0.8949343599834967,0.4461978163560745,4895.14014037946,1720.8861226144716,3682.682994519147,,1
368,-1.147521359698626e-14,1.1082840713788054,1.871083525420556,,,,,,2022-05-10 19:01:30,,,,-0.295794565796578,0.42623116761637353,0.8548874584397625,-0.9552515767300329,-0.1319828893511217,-0.2647167204264129,0.295794565796578,-0.42623116761637353,-0.8548874584397625,0.9552515767300329,0.1319828893511217,0.2647167204264129,1.0269562936040511e-14,0.8949343599789386,-0.4461978163652166,-1.0269562936040511e-14,-0.8949343599789386,0.4461978163652166,4995.632324067738,2033.8216719751101,3374.4318718369736,,1
369,-1.172332632333348e-14,1.1082840713685902,1.884667966411668,,,,,,2022-05-10 19:01:40,,,,-0.30874343326006637,0.4243989818818973,0.8512126623802044,-0.9511453581965204,-0.1377606457405552,-0.2763051068408949,0.30874343326006637,-0.4243989818818973,-0.8512126623802044,0.9511453581965204,0.1377606457405552,0.2763051068408949,1.0491607539943258e-14,0.8949343599743806,-0.4461978163743585,-1.0491607539943258e-14,-0.8949343599743806,0.4461978163743585,4799.746082925202,2430.48280163117,3394.453966923796,,1
370,-1.1909410868073017e-14,1.1082840713583748,1.8982524074027805,,,,,,2022-05-10 19:01:50,,,,-0.3216353270013307,0.42248848002106804,0.8473807884736558,-0.9468636208159795,-0.1435129805797779,-0.28784250551362495,0.3216353270013307,-0.42248848002106804,-0.8473807884736558,0.9468636208159795,0.1435129805797779,0.28784250551362495,1.0658140992836574e-14,0.8949343599698225,-0.4461978163835006,-1.0658140992836574e-14,-0.8949343599698225,0.4461978163835006,4864.304456770125,2739.407965538509,3049.5085471951684,,1
371,-1.203346723120605e-14,1.1082840713481608,1.9118368483938923,,,,,,2022-05-10 19:02:00,,,,-0.3344678680250815,0.42050001458681247,0.8433925438319023,-0.9424071547153898,-0.14923883236628446,-0.2993267873999776,0.3344678680250815,-0.42050001458681247,-0.8433925438319023,0.9424071547153898,0.14923883236628446,0.2993267873999776,1.0769163294722377e-14,0.894934359965265,-0.4461978163926415,-1.0769163294722377e-14,-0.894934359965265,0.4461978163926415,4624.44978042295,3136.1459211738256,3038.989825264354,,1
372,-1.2157523594337512e-14,1.108284071337946,1.9254212893850045,,,,,,2022-05-10 19:02:10,,,,-0.34723868828863763,0.4184339525190055,0.8392486644224756,-0.9377767822651542,-0.15493714448460036,-0.310755833257192,0.34723868828863763,-0.4184339525190055,-0.8392486644224756,0.9377767822651542,0.15493714448460036,0.310755833257192,1.0880185596605639e-14,0.8949343599607072,-0.446197816401783,-1.0880185596605639e-14,-0.8949343599607072,0.446197816401783,4651.158900638655,3423.8590781115076,2665.3460734030164,,1
373,-1.2281579957467408e-14,1.1082840713277315,1.9390057303761168,,,,,,2022-05-10 19:02:20,,,,-0.3599454311389083,0.41629067507675255,0.8349499149328462,-0.9329733579273448,-0.16060686540126043,-0.3221275340354438,0.3599454311389083,-0.41629067507675255,-0.8349499149328462,0.9329733579273448,0.16060686540126043,0.3221275340354438,1.099120789848637e-14,0.8949343599561496,-0.4461978164109243,-1.099120789848637e-14,-0.8949343599561496,0.4461978164109243,4370.231920843337,3801.696918100503,2627.65668791729,,1
374,-1.2653749047007647e-14,1.1082840713175166,1.9525901713672287,,,,,,2022-05-10 19:02:30,,,,-0.3725857517472761,0.4140705777680377,0.8304970886293104,-0.9279977680980258,-0.16624694885885397,-0.3334397912670358,0.3725857517472761,-0.4140705777680377,-0.8304970886293104,0.9279977680980258,0.16624694885885397,0.3334397912670358,1.1324274804371851e-14,0.8949343599515917,-0.446197816420066,-1.1324274804371851e-14,-0.8949343599515917,0.446197816420066,4362.6589885351195,4052.7328516801103,2237.8291292885733,,1
375,-1.2653749046927668e-14,1.1082840713073023,1.9661746123583403,,,,,,2022-05-10 19:02:40,,,,-0.3851573175422998,0.4117740702767357,0.8258910072106064,-0.9228509309436818,-0.17185635406909555,-0.3446905174536393,0.3851573175422998,-0.4117740702767357,-0.8258910072106064,0.9228509309436818,0.17185635406909555,0.3446905174536393,1.1324274804242606e-14,0.8949343599470341,-0.4461978164292071,-1.1324274804242606e-14,-0.8949343599470341,0.4461978164292071,4049.3735881837506,4394.983497087342,2180.325766209076,,1
376,-1.283983359165427e-14,1.1082840712970872,1.9797590533494525,,,,,,2022-05-10 19:02:50,,,,-0.39765780864015293,0.4094015763870158,0.8211325206562812,-0.9175337962317854,-0.17743404590488565,-0.35587763645150766,0.39765780864015293,-0.4094015763870158,-0.8211325206562812,0.9175337962317854,0.17743404590488565,0.35587763645150766,1.1490808257115019e-14,0.8949343599424762,-0.446197816438349,-1.1490808257115019e-14,-0.8949343599424762,0.446197816438349,4015.7054890490813,4599.303432542067,1788.8769462886746,,1
377,-1.2839833591573109e-14,1.1082840712868722,1.9933434943405643,,,,,,2022-05-10 19:03:00,,,,-0.4100849182727202,0.406953533905134,0.8162225070698427,-0.9120473451555332,-0.18297899509132604,-0.36699908385459507,0.4100849182727202,-0.406953533905134,-0.8162225070698427,0.9120473451555332,0.18297899509132604,0.36699908385459507,1.1490808256983863e-14,0.8949343599379183,-0.4461978164474907,-1.1490808256983863e-14,-0.8949343599379183,0.4461978164474907,3682.682994519146,4895.14014037946,1720.8861226144716,,1
378,-1.3025918136296179e-14,1.1082840712766573,2.0069279353316767,,,,,,2022-05-10 19:03:10,,,,-0.42243635321327716,0.40443039457864666,0.8111618725167176,-0.9063925901527811,-0.18849017839565754,-0.37805280737551183,0.42243635321327716,-0.40443039457864666,-0.8111618725167176,0.9063925901527811,0.18849017839565754,0.37805280737551183,1.165734170985057e-14,0.8949343599333603,-0.4461978164566324,-1.165734170985057e-14,-0.8949343599333603,0.4461978164566324,3633.259298159364,5049.775458531593,1341.2880050635997,,1
379,-1.3149974499415875e-14,1.1082840712664421,2.020512376322789,,,,,,2022-05-10 19:03:20,,,,-0.4347098341996675,0.4018326240130458,0.8059515508570522,-0.9005705747192152,-0.19396657881608093,-0.38903676722423997,0.4347098341996675,-0.4018326240130458,-0.8059515508570522,0.9005705747192152,0.19396657881608093,0.38903676722423997,1.1768364011714819e-14,0.8949343599288023,-0.4461978164657743,-1.1768364011714819e-14,-0.8949343599288023,0.4461978164657743,3293.9631330116845,5295.455854791755,1271.6732136386279,,1
380,-1.3460115407335886e-14,1.1082840712562279,2.034096817313901,,,,,,2022-05-10 19:03:30,,,,-0.4469030963549051,0.399160701585839,0.8005925035733842,-0.8945823732157919,-0.19940718576942773,-0.3999489364845449,0.4469030963549051,-0.399160701585839,-0.8005925035733842,0.8945823732157919,0.19940718576942773,0.3999489364845449,1.2045919766570606e-14,0.8949343599242447,-0.4461978164749154,-1.2045919766570606e-14,-0.8949343599242447,0.4461978164749154,3238.573116549233,5403.609683138889,913.9712718775389,,1
381,-1.3584171770451272e-14,1.1082840712460136,2.047681258305013,,,,,,2022-05-10 19:03:40,,,,-0.4590138896051226,0.3964151203580891,0.7950857195932134,-0.8884290906704801,-0.20481099527764982,-0.4107873014880112,0.4590138896051226,-0.3964151203580891,-0.7950857195932134,0.8884290906704801,0.20481099527764982,0.4107873014880112,1.2156942068427892e-14,0.8949343599196872,-0.44619781648405654,-1.2156942068427892e-14,-0.8949343599196872,0.44619781648405654,5356.6739971202505,308.36191590050333,3428.3903679110267,,1
382,-1.3398087225565876e-14,1.1082840712357982,2.061265699296125,,,,,,2022-05-10 19:03:50,,,,-0.47103997909478607,0.3935963869834272,0.7894322151065131,-0.8821118625743469,-0.21017701015308599,-0.4215498621856329,0.47103997909478607,-0.3935963869834272,-0.7894322151065131,0.8821118625743469,0.21017701015308599,0.4215498621856329,1.1990408615298866e-14,0.8949343599151292,-0.4461978164931986,-1.1990408615298866e-14,-0.8949343599151292,0.4461978164931986,5277.730715340556,633.082734299671,3503.633052361516,,1
383,-1.3708228133478431e-14,1.1082840712255826,2.0748501402872375,,,,,,2022-05-10 19:04:00,,,,-0.48297914559910077,0.390705021614556,0.7836330333782081,-0.8756318546720206,-0.21550424018247535,-0.4322346325168904,0.48297914559910077,-0.390705021614556,-0.7836330333782081,0.8756318546720206,0.21550424018247535,0.4322346325168904,1.22679643701426e-14,0.8949343599105709,-0.4461978165023409,-1.22679643701426e-14,-0.8949343599105709,0.4461978165023409,5403.609683138889,913.971271877539,3238.573116549233,,1
384,-1.408039722298613e-14,1.1082840712153685,2.0884345812783502,,,,,,2022-05-10 19:04:10,,,,-0.494829185933537,0.3877415578072641,0.7776892445556575,-0.8689902627465702,-0.22079170230968845,-0.4428396407762485,0.494829185933537,-0.3877415578072641,-0.7776892445556575,0.8689902627465702,0.22079170230968845,0.4428396407762485,1.2601031275975502e-14,0.8949343599060134,-0.4461978165114818,-1.2601031275975502e-14,-0.8949343599060134,0.4461978165114818,5295.455854791754,1271.6732136386274,3293.9631330116845,,1
385,-1.457662267568645e-14,1.1082840712051538,2.1020190222694626,,,,,,2022-05-10 19:04:20,,,,-0.5065879133603899,0.384706542421971,0.7716019454711726,-0.8621883123988437,-0.2260384208171346,-0.4533629299769997,0.5065879133603899,-0.384706542421971,-0.7716019454711726,0.8621883123988437,0.2260384208171346,0.4533629299769997,1.3045120483790497e-14,0.8949343599014556,-0.4461978165206233,-1.3045120483790497e-14,-0.8949343599014556,0.4461978165206233,5393.286154559469,1566.113088275325,2993.894927382162,,1
386,-1.4762707220389136e-14,1.10828407119494,2.1156034632605745,,,,,,2022-05-10 19:04:30,,,,-0.51825315799231,0.3816005355228063,0.7653722594396175,-0.8552272588213017,-0.23124342750581345,-0.4638025582123991,0.51825315799231,-0.3816005355228063,-0.7653722594396175,0.8552272588213017,0.23124342750581345,0.4638025582123991,1.321165393662427e-14,0.8949343598968983,-0.44619781652976404,-1.321165393662427e-14,-0.8949343598968983,0.44619781652976404,5248.097941987587,1948.6634290609354,3024.939969847668,,1
387,-1.507284812828523e-14,1.1082840711847253,2.129187904251687,,,,,,2022-05-10 19:04:40,,,,-0.5298227671927209,0.37842411027426437,0.7590013360511161,-0.8481083865663915,-0.23640576187398268,-0.4741565990140113,0.5298227671927209,-0.37842411027426437,-0.7590013360511161,0.8481083865663915,0.23640576187398268,0.4741565990140113,1.3489209691441405e-14,0.8949343598923405,-0.44619781653890556,-1.3489209691441405e-14,-0.8949343598923405,0.44619781653890556,5310.836730309779,2244.3603722067805,2691.9057492261977,,1
388,-1.513487630978744e-14,1.1082840711745106,2.142772345242799,,,,,,2022-05-10 19:04:50,,,,-0.5412946059730531,0.37517785283543115,0.7524903509589161,-0.8408330093095044,-0.24152447129440158,-0.4844231417072089,0.5412946059730531,-0.37517785283543115,-0.7524903509589161,0.8408330093095044,0.24152447129440158,0.4844231417072089,1.3544720842280387e-14,0.8949343598877827,-0.446197816548047,-1.3544720842280387e-14,-0.8949343598877827,0.446197816548047,5122.929486234854,2638.443779028294,2696.452231486876,,1
389,-1.5196904491288867e-14,1.1082840711642965,2.156356786233911,,,,,,2022-05-10 19:05:00,,,,-0.5526665573867232,0.3718623622518205,0.7458405056624396,-0.8334024696065568,-0.24659861119012358,-0.49460029176375797,0.5526665573867232,-0.3718623622518205,-0.7458405056624396,0.8334024696065568,0.24659861119012358,0.49460029176375797,1.3600231993118113e-14,0.8949343598832252,-0.44619781655718793,-1.3600231993118113e-14,-0.8949343598832252,0.44619781655718793,5147.005557286614,2920.221129626861,2336.8051706706424,,1
390,-1.525893267278951e-14,1.1082840711540818,2.169941227225023,,,,,,2022-05-10 19:05:10,,,,-0.5639365229197836,0.36847825034483056,0.7390530272855641,-0.8258181386462424,-0.25162724520880514,-0.504686171151423,0.5639365229197836,-0.36847825034483056,-0.7390530272855641,0.8258181386462424,0.25162724520880514,0.504686171151423,1.3655743143954564e-14,0.8949343598786674,-0.44619781656632945,-1.3655743143954564e-14,-0.8949343598786674,0.44619781656632945,4915.0896480375895,3308.898473074758,2316.2177345175983,,1
391,-1.5072848127904112e-14,1.1082840711438662,2.1835256682161353,,,,,,2022-05-10 19:05:20,,,,-0.5751024228781697,0.3650261415988391,0.7321291683501778,-0.8180814159970013,-0.25660944539549313,-0.5146789186805291,0.5751024228781697,-0.3650261415988391,-0.7321291683501778,0.8180814159970013,0.25660944539549313,0.5146789186805291,1.3489209690825533e-14,0.8949343598741093,-0.44619781657547175,-1.3489209690825533e-14,-0.8949343598741093,0.44619781657547175,4902.013020520119,3561.6199178716,1940.3989191923974,,1
392,-1.476270721982923e-14,1.1082840711336504,2.1971101092072476,,,,,,2022-05-10 19:05:30,,,,-0.5861621967714739,0.3615066730459663,0.7250702065450468,-0.8101937293487528,-0.26154429236386306,-0.5245766903474135,0.5861621967714739,-0.3615066730459663,-0.7250702065450468,0.8101937293487528,0.26154429236386306,0.5245766903474135,1.321165393571947e-14,0.8949343598695509,-0.4461978165846142,-1.321165393571947e-14,-0.8949343598695509,0.4461978165846142,4630.509340812969,3927.6164564879577,1899.6996994490983,,1
393,-1.4824735401331445e-14,1.1082840711234359,2.2106945501983595,,,,,,2022-05-10 19:05:40,,,,-0.5971138036931761,0.3579204941485196,0.7178774444900373,-0.8021565342494363,-0.266430875465878,-0.5343776596747086,0.5971138036931761,-0.3579204941485196,-0.7178774444900373,0.8021565342494363,0.266430875465878,0.5343776596747086,1.3267165086558461e-14,0.8949343598649933,-0.4461978165937555,-1.3267165086558461e-14,-0.8949343598649933,0.4461978165937555,4586.89273150816,4139.670367020932,1520.5397532136658,,1
394,-1.4824735401237735e-14,1.1082840711132207,2.224278991189472,,,,,,2022-05-10 19:05:50,,,,-0.607955222697264,0.3542682666791486,0.7105522094957356,-0.7939713138364132,-0.271268292959838,-0.544080018048389,0.607955222697264,-0.3542682666791486,-0.7105522094957356,0.7939713138364132,0.271268292959838,0.544080018048389,1.3267165086407026e-14,0.8949343598604353,-0.4461978166028974,-1.3267165086407026e-14,-0.8949343598604353,0.4461978166028974,4285.374280095642,4469.106697667809,1467.2203631327395,,1
395,-1.5010819945928263e-14,1.1082840711030066,2.2378634321805837,,,,,,2022-05-10 19:06:00,,,,-0.618684453171162,0.35055066459872114,0.7030958533185181,-0.7856395785627784,-0.27605565217677597,-0.5536819750515224,0.618684453171162,-0.35055066459872114,-0.7030958533185181,0.7856395785627784,0.27605565217677597,0.5536819750515224,1.3433698539221152e-14,0.8949343598558778,-0.44619781661203833,-1.3433698539221152e-14,-0.8949343598558778,0.44619781661203833,4221.152286769345,4634.799393514746,1097.3424899328668,,1
396,-1.488676358264467e-14,1.108284071092791,2.2514478731716956,,,,,,2022-05-10 19:06:10,,,,-0.629299515204917,0.346768373931959,0.6955097519111012,-0.7771628659186287,-0.28079206968519216,-0.5631817587946628,0.629299515204917,-0.346768373931959,-0.6955097519111012,0.7771628659186287,0.28079206968519216,0.5631817587946628,1.3322676237092047e-14,0.8949343598513196,-0.44619781662118063,-1.3322676237092047e-14,-0.8949343598513196,0.44619781662118063,3902.0597993630013,4919.631446541137,1039.4009555379296,,1
